sq_mt_built,sq_mt_built_imputed_flag,n_rooms,n_bathrooms,n_bathrooms_imputed_flag,n_floors,n_floors_imputed_flag,street_name,floor,floor_imputed_flag,is_floor_under,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,is_new_development_imputed_flag,built_year,built_year_imputed_flag,has_ac,has_fitted_wardrobes,has_lift,has_lift_imputed_flag,is_exterior,is_exterior_imputed_flag,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,house_type_cat,house_type_name,neighborhood_code,neighborhood_name,neighborhood_price_sqm,district_code,district_name,heating_type
138.0,0,3,2.0,0,0.0,1,Tres Olivos - Valverde,0,1,False,409000,2964,False,False,1,1994.0,0,True,False,Unknown,1,Unknown,1,,,,,,,,E,False,,,,,,,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,unknown
173.0,0,3,2.0,0,0.0,1,Mirasierra,0,1,False,795000,4595,False,False,1,1983.0,0,True,False,Unknown,1,Unknown,1,,True,True,,,,,D,True,True,0.0,,,,,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,unknown
55.0,0,2,1.0,0,0.0,1,Avenida de Betanzos,1,0,False,159000,2891,False,False,1,1965.0,1,True,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
190.0,0,4,3.0,0,0.0,1,Avenida del Monasterio de El Escorial,5,0,False,900000,4737,False,False,0,2010.0,0,True,True,True,0,True,0,,True,True,True,True,True,True,en trámite,True,True,0.0,False,True,False,True,5,Áticos,52,Montecarmelo,4610.95,8,Fuencarral,individual
118.0,0,2,2.0,0,0.0,1,Calle San Juan de Ortega,1,0,False,424000,3593,False,False,0,2005.0,1,True,True,True,0,True,0,,True,True,,True,,True,D,True,True,0.0,False,False,True,False,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
114.0,0,3,2.0,0,0.0,1,Calle Alfredo Marquerie,9,0,False,530000,4649,False,False,0,1974.0,1,True,True,True,0,True,0,,True,,,,,,en trámite,False,,,,,,,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
240.0,0,5,5.0,0,0.0,1,Calle de la Masó,4,0,False,985000,4104,False,False,0,1989.0,1,True,True,True,0,True,0,,True,,,,,True,en trámite,True,True,0.0,,,,,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,unknown
103.0,0,2,2.0,0,0.0,1,Calle César Manrique,4,0,False,480000,4660,False,False,0,2006.0,0,True,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,False,True,False,False,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
65.0,0,2,1.0,0,0.0,1,Calle de Pico Balaitus,4,0,False,155000,2385,True,False,0,1967.0,0,False,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,False,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
57.0,0,1,1.0,0,0.0,1,Calle julio montero,Bajo,0,True,200000,3509,False,False,0,2008.0,0,False,True,True,0,True,0,,,,,True,True,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
92.0,0,2,1.0,0,0.0,1,Calle de Cantalejo,3,0,False,418000,4543,False,False,0,1976.0,1,True,True,True,0,True,0,,True,,,True,True,True,en trámite,True,True,0.0,False,False,True,True,1,Pisos,49,Fuentelarreina,3371.55,8,Fuencarral,central
101.0,0,2,2.0,0,0.0,1,Avenida del Monasterio de Silos,4,0,False,437000,4327,False,False,0,2005.0,1,True,True,True,0,True,0,,True,,,True,,True,en trámite,True,True,0.0,False,False,True,True,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,unknown
52.0,0,2,1.0,0,0.0,1,Plaza de Arteijo,Bajo,0,True,135000,2596,False,False,0,1975.0,0,False,False,True,0,True,0,,,,,,,,G,False,,,,,,,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
172.0,0,4,3.0,0,0.0,1,Calle de Fresnedillas,4,0,False,575000,3343,False,False,0,1972.0,0,False,True,True,0,True,0,,True,True,True,,True,True,E,False,,,False,False,True,True,1,Pisos,49,Fuentelarreina,3371.55,8,Fuencarral,central
180.0,0,4,3.0,0,0.0,1,Calle de la Peña Santa,4,0,False,810000,4500,False,False,0,1989.0,1,False,True,True,0,True,0,,True,,,,True,True,en trámite,True,True,0.0,False,False,True,True,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,central
177.0,0,3,3.0,0,0.0,1,Calle de La Bañeza,3,0,False,700000,3955,False,False,0,1970.0,1,True,True,True,0,True,0,,True,True,True,True,,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,unknown
700.0,0,4,5.0,0,3.0,0,Calle de Moralzarzal,0,1,False,2900000,4143,False,False,0,1989.0,1,False,True,Unknown,1,Unknown,1,True,True,True,,True,,,en trámite,True,True,0.0,False,True,True,True,2,Casa o chalet,56,Mirasierra,3695.5,8,Fuencarral,unknown
149.0,0,4,2.0,0,0.0,1,Calle Monasterio de Liébana,1,0,False,660000,4430,False,False,0,2005.0,1,False,True,True,0,True,0,,True,True,True,True,,True,en trámite,True,True,0.0,False,True,False,True,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,individual
292.0,0,6,4.0,0,3.0,0,Calle Manuel Garrido,0,1,False,880000,3014,False,False,0,1970.0,1,True,True,Unknown,1,Unknown,1,True,,,True,,,,no indicado,True,True,0.0,False,False,True,False,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
75.0,0,3,1.0,0,0.0,1,Calle de Finisterre,6,0,False,254999,3400,False,False,0,1970.0,0,True,True,True,0,True,0,,,,,True,True,,no indicado,True,True,0.0,False,False,False,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,individual
55.0,0,2,1.0,0,0.0,1,Calle de Ponferrada,3,0,False,215000,3909,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,,,,,F,False,,,True,False,False,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
84.0,0,2,2.0,0,0.0,1,Calle Boadilla del Camino,4,0,False,384000,4571,False,False,0,2005.0,1,True,True,True,0,True,0,,True,,,True,True,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
70.0,0,3,1.0,0,0.0,1,Plaza del Pico Salvaguardia,Bajo,0,True,199900,2856,False,False,0,1967.0,0,False,False,False,0,True,0,,,,,True,,True,en trámite,False,,,,,,,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
174.0,0,3,2.0,0,0.0,1,Calle de Marbella,1,0,False,740000,4253,False,False,0,1983.0,0,False,True,True,0,True,0,,True,True,True,True,,True,no indicado,True,True,0.0,False,False,True,False,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,central
52.0,0,2,1.0,0,0.0,1,Plaza de Corcubión,3,0,False,191000,3673,True,False,0,1968.0,0,False,False,True,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,True,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
123.0,0,2,2.0,0,0.0,1,Calle SAN JUAN DE ORTEGA,1,0,False,424000,3447,False,False,0,2006.0,0,False,True,True,0,True,0,,True,True,,True,,True,E,True,True,0.0,False,False,True,False,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
170.0,0,4,2.0,0,0.0,1,Calle Alfredo Marquerie,4,0,False,580000,3412,False,False,0,1974.0,1,True,True,True,0,True,0,,True,True,,,,True,no indicado,True,True,0.0,True,False,False,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
132.0,0,3,2.0,0,0.0,1,Calle Ligonde,3,0,False,535000,4053,False,False,0,2006.0,0,True,True,True,0,True,0,,True,,True,True,,True,en trámite,True,True,0.0,False,False,True,False,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
140.0,0,4,2.0,0,0.0,1,Calle de Pedro Rico,8,0,False,519999,3714,True,False,0,1985.0,0,True,True,True,0,True,0,,True,True,,,True,True,en trámite,True,True,0.0,True,False,False,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
350.0,0,6,5.0,0,4.0,0,Calle del Monasterio del Paular,0,1,False,1175000,3357,False,False,0,2005.0,1,True,True,Unknown,1,Unknown,1,,True,True,True,,,,B,True,True,0.0,True,False,True,False,2,Casa o chalet,52,Montecarmelo,4610.95,8,Fuencarral,individual
146.0,0,3,2.0,0,0.0,1,Calle de la Costa Brava,3,0,False,570000,3904,False,False,0,1989.0,1,True,False,True,0,True,0,,True,True,,,,True,no indicado,True,True,0.0,,,,,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,unknown
120.0,0,4,3.0,0,0.0,1,Calle de Castiello de Jaca,5,0,False,510000,4250,False,False,0,2007.0,0,True,False,True,0,True,0,,True,,,True,,True,E,True,True,0.0,,,,,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
360.0,0,5,4.0,0,4.0,0,Arroyo del Fresno,0,1,False,990000,2750,False,False,0,1998.0,0,True,False,Unknown,1,Unknown,1,True,True,True,,,,,D,True,True,0.0,,,,,2,Casa o chalet,48,Arroyo del Fresno,3718.4,8,Fuencarral,unknown
122.0,0,3,2.0,0,0.0,1,Calle de Fermín Caballero,4,0,False,375000,3074,False,False,0,1974.0,0,True,True,True,0,True,0,,True,True,,,True,True,D,False,,,True,False,False,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
372.0,0,5,4.0,0,0.0,1,Calle Doctor Guiu,0,1,False,849000,2282,False,False,0,1970.0,1,True,True,Unknown,1,Unknown,1,True,True,True,,True,,,en trámite,True,True,0.0,True,False,True,True,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
121.0,0,3,2.0,0,0.0,1,Las Tablas,3,0,False,519000,4289,False,False,0,2007.0,0,True,True,True,0,True,0,,True,,,True,True,True,en trámite,True,True,0.0,False,False,True,False,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
1000.0,1,11,8.0,0,2.0,0,Fuentelarreina,0,1,False,2990000,2990,False,False,0,1976.0,1,True,True,Unknown,1,Unknown,1,True,True,True,,,,,en trámite,False,,,,,,,2,Casa o chalet,49,Fuentelarreina,3371.55,8,Fuencarral,individual
350.0,0,5,6.0,0,3.0,0,Mirasierra,0,1,False,1450000,4143,False,False,0,1999.0,0,True,True,Unknown,1,Unknown,1,True,True,True,,,,,en trámite,False,,,,,,,2,Casa o chalet,56,Mirasierra,3695.5,8,Fuencarral,unknown
89.0,0,3,2.0,0,0.0,1,Mirasierra,2,0,False,395000,4438,False,False,0,1969.0,0,True,True,False,0,True,0,,True,,,,,True,en trámite,False,,,,,,,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,individual
69.0,0,2,2.0,0,0.0,1,Avenida del Monasterio de Silos,Bajo,0,True,420000,6087,False,False,0,2006.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,True,False,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,individual
100.0,0,3,2.0,0,0.0,1,Calle de Sarria,Bajo,0,True,250000,2500,False,False,0,1965.0,0,True,False,False,0,True,0,,,,,True,,,en trámite,False,,,False,False,False,True,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
255.0,0,5,4.0,0,0.0,1,Calle de Gabriela Mistral,9,0,False,710000,2784,False,False,0,1970.0,1,False,True,True,0,True,0,,True,True,,,,True,en trámite,True,False,90.0,True,False,False,True,5,Áticos,53,Peñagrande,3271.96,8,Fuencarral,unknown
126.0,0,3,2.0,0,0.0,1,Calle Capiscol,1,0,False,560000,4444,False,False,0,2005.0,1,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,False,True,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,central
150.0,0,4,2.0,0,0.0,1,Calle ISLA TRINIDAD,Bajo,0,True,399000,2660,False,False,0,2003.0,0,True,True,True,0,True,0,,,,,True,,,en trámite,False,,,False,False,True,False,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
73.0,0,3,1.0,0,0.0,1,Avenida de Monforte de Lemos,4,0,False,290000,3973,False,False,0,1974.0,0,False,True,True,0,True,0,,,True,,,,True,en trámite,False,,,False,False,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,individual
70.0,0,2,2.0,0,0.0,1,Calle Islas Vírgenes,1,0,False,235000,3357,False,False,0,1970.0,1,True,False,Unknown,1,True,0,,,True,,,,,en trámite,False,,,,,,,4,Dúplex,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,unknown
488.0,0,7,6.0,0,4.0,0,Calle Gascones,0,1,False,990000,2029,False,False,0,1994.0,0,True,True,Unknown,1,Unknown,1,True,True,True,True,True,,,no indicado,True,True,0.0,False,True,False,True,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
400.0,0,5,4.0,0,0.0,1,Calle Antonia Baena,0,1,False,850000,2125,False,False,0,1970.0,1,False,True,Unknown,1,Unknown,1,True,True,True,True,True,,,en trámite,True,True,0.0,,,,,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,unknown
400.0,0,6,6.0,0,4.0,0,PABLO GARGALLO,0,1,False,900000,2250,True,False,0,1983.0,0,True,True,Unknown,1,Unknown,1,True,True,True,,True,,,en trámite,True,True,0.0,False,True,True,False,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
113.0,0,3,1.0,0,0.0,1,Avenida del Cardenal Herrera Oria,Bajo,0,True,245000,2168,False,False,0,1965.0,1,True,False,True,0,True,0,,,,,,True,True,C,False,,,,,,,4,Dúplex,54,Pilar,3222.22,8,Fuencarral,individual
120.0,0,3,2.0,0,0.0,1,ramon gómez de la serna,3,0,False,460000,3833,False,False,0,1985.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,False,True,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,central
380.0,0,6,5.0,0,4.0,0,monasterio del paular,0,1,False,1175000,3092,False,False,0,2008.0,0,True,True,Unknown,1,Unknown,1,True,True,True,,,,,E,True,True,0.0,True,False,True,False,2,Casa o chalet,52,Montecarmelo,4610.95,8,Fuencarral,individual
57.0,0,2,1.0,0,0.0,1,Plaza de Padrón,Bajo,0,True,175000,3070,False,False,0,1965.0,1,True,True,True,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
360.0,0,5,4.0,0,4.0,0,"Calle Isla de Saipan, Madrid",0,1,False,650000,1806,True,False,0,1975.0,0,True,True,Unknown,1,Unknown,1,True,True,True,True,True,,,C,True,True,0.0,,,,,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,central
150.0,0,3,3.0,0,0.0,1,Melchor Fernández Almagro,1,0,False,620000,4133,False,False,0,2001.0,0,True,True,True,0,True,0,,True,,,True,,True,en trámite,True,True,0.0,False,True,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,unknown
570.0,0,3,3.0,0,0.0,1,Calle caballero de los espejos,0,1,False,1300000,2281,False,False,0,1970.0,1,True,True,Unknown,1,Unknown,1,,,True,,True,,,en trámite,True,True,0.0,False,False,True,False,2,Casa o chalet,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,unknown
260.0,0,5,3.0,0,0.0,1,julio palacios,3,0,False,910000,3500,False,False,0,1974.0,1,True,True,True,0,True,0,,True,True,,True,,True,D,True,True,0.0,False,False,False,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,unknown
159.0,0,4,2.0,0,0.0,1,La Paz,9,0,False,410000,2579,False,False,0,1974.0,1,True,True,True,0,True,0,,,True,True,,,,en trámite,True,True,0.0,False,False,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,unknown
205.0,0,3,3.0,0,0.0,1,Calle Vegafría,6,0,False,820000,4000,False,False,0,1977.0,0,True,True,True,0,True,0,,True,True,True,True,True,True,en trámite,True,True,0.0,True,False,False,True,1,Pisos,49,Fuentelarreina,3371.55,8,Fuencarral,central
140.0,0,4,2.0,0,0.0,1,Avenida del Santuario de Valverde,1,0,False,700000,5000,False,False,0,2005.0,1,True,True,True,0,True,0,,True,True,True,True,,True,en trámite,True,True,0.0,,,,,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,unknown
130.0,0,3,2.0,0,0.0,1,Las Tablas,Bajo,0,True,545000,4192,False,False,0,2005.0,1,False,True,True,0,True,0,,True,True,,True,,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
90.0,0,2,2.0,0,0.0,1,Ronda DEL INGENIOSO HIDALGO,1,0,False,365000,4056,False,False,0,1995.0,0,False,True,True,0,True,0,,True,,,,,True,D,True,True,0.0,False,False,False,True,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
394.0,0,7,5.0,0,0.0,1,Avenida del Cardenal Herrera Oria,2,0,False,1343500,3410,False,False,0,1970.0,1,True,True,True,0,True,0,,,True,,True,,,en trámite,True,True,0.0,,,,,4,Dúplex,53,Peñagrande,3271.96,8,Fuencarral,unknown
147.0,0,4,2.0,0,0.0,1,La Paz,Bajo,0,True,475000,3231,False,False,0,1974.0,0,False,True,True,0,True,0,,,True,,True,True,,en trámite,True,True,0.0,False,False,True,True,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
37.0,0,1,1.0,0,0.0,1,Tres Olivos - Valverde,2,0,False,125000,3378,False,False,0,2008.0,0,True,True,True,0,True,0,,,True,,,True,,en trámite,True,False,20000.0,False,False,False,True,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
160.0,0,4,3.0,0,0.0,1,Calle Melchor Fernández Almagro,5,0,False,670000,4188,False,False,0,1974.0,1,True,True,True,0,True,0,,True,,True,True,,True,E,True,True,0.0,,,,,1,Pisos,50,La Paz,3500.0,8,Fuencarral,individual
40.0,0,1,1.0,0,0.0,1,Calle Islas Británicas,Bajo,0,True,140000,3500,False,False,0,2019.0,0,False,True,False,0,False,0,,,,,,True,,en trámite,False,,,True,False,False,False,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
121.0,0,3,2.0,0,0.0,1,Camino Redecilla del,1,0,False,530000,4380,False,False,0,2003.0,0,False,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
54.0,0,1,1.0,0,0.0,1,Calle monasterio de caaveiro,Bajo,0,True,265000,4907,False,False,0,2008.0,0,False,True,True,0,True,0,,True,,,True,True,True,D,True,True,0.0,False,False,True,False,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,unknown
104.0,0,3,2.0,0,0.0,1,Avenida DEL CAMINO DE SANTIAGO,1,0,False,430000,4135,False,False,0,2007.0,0,True,True,True,0,True,0,,True,,,True,True,,en trámite,True,True,0.0,False,False,True,True,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
72.0,0,3,1.0,0,0.0,1,Calle Isla de Saipan,Bajo,0,True,230000,3194,False,False,0,1965.0,0,False,True,False,0,True,0,,,,,,,,A,False,,,False,False,False,True,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
60.0,0,1,1.0,0,0.0,1,Calle GERARDO BAENA,2,0,False,235000,3917,False,False,0,2013.0,0,True,True,True,0,True,0,,,,True,True,True,,D,True,True,0.0,False,False,False,True,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
60.0,0,2,1.0,0,0.0,1,Plaza VERIN,4,0,False,260000,4333,False,False,0,1965.0,1,True,True,True,0,True,0,,,,,,True,,en trámite,False,,,False,True,True,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
77.0,0,2,2.0,0,0.0,1,Hospital de Orbigo,3,0,False,390000,5065,False,False,0,2005.0,1,True,True,True,0,True,0,,True,,,True,,True,en trámite,True,True,0.0,,,,,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
55.0,0,1,1.0,0,0.0,1,Calle de Melchor Fernández Almagro,3,0,False,219999,4000,True,False,0,1983.0,0,True,True,True,0,True,0,,,True,,,True,True,no indicado,True,True,0.0,False,False,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,individual
78.0,0,3,1.0,0,0.0,1,Ginzo de Limia,1,0,False,234000,3000,False,False,0,1965.0,1,False,True,True,0,True,0,,,,,True,True,,E,False,,,False,False,True,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
98.0,0,2,2.0,0,0.0,1,Calle de Palas de Rey,3,0,False,387000,3949,False,False,0,2004.0,0,True,True,True,0,True,0,,True,True,,True,,True,D,True,True,0.0,,,,,1,Pisos,51,Las Tablas,4256.38,8,Fuencarral,individual
33.0,0,1,1.0,0,0.0,1,Calle de Pico Balaitus,Bajo,0,True,108000,3273,False,False,0,1967.0,0,False,True,False,0,True,0,,,,,,True,,en trámite,False,,,False,False,False,True,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,unknown
108.0,0,3,1.0,0,0.0,1,Calle de Ribadavia,1,0,False,335000,3102,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,,True,True,True,en trámite,False,,,False,True,False,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,central
86.0,0,2,2.0,0,0.0,1,Calle de Cándido Mateos,5,0,False,560000,6512,False,False,0,1970.0,1,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
100.0,0,3,2.0,0,0.0,1,Calle SARRIA,Bajo,0,True,250000,2500,False,False,0,1965.0,0,True,True,False,0,True,0,,,,,True,,,en trámite,False,,,False,False,False,True,4,Dúplex,54,Pilar,3222.22,8,Fuencarral,individual
85.0,0,3,1.0,0,0.0,1,Avenida de Monforte de Lemos,7,0,False,230000,2706,True,False,0,1965.0,0,False,True,True,0,True,0,,,True,True,True,True,,en trámite,False,,,,,,,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
513.0,0,6,5.0,0,3.0,0,Isla de Saipan,0,1,False,990000,1930,False,False,0,1980.0,0,True,True,Unknown,1,Unknown,1,True,,,,True,,,en trámite,True,True,0.0,False,True,True,True,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
112.0,0,4,2.0,0,0.0,1,Calle la Hiruela,1,0,False,405000,3616,True,False,0,1970.0,1,False,True,True,0,True,0,,,True,True,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,central
122.0,0,4,2.0,0,0.0,1,fermin caballero,Bajo,0,True,375000,3074,False,False,0,1974.0,1,False,True,True,0,True,0,,,True,,,True,,en trámite,False,,,False,False,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,individual
383.0,0,4,4.0,0,3.0,0,Calle Antonia Baena,0,1,False,850000,2219,False,False,0,1990.0,0,True,True,Unknown,1,Unknown,1,True,True,True,,True,,,D,True,True,0.0,True,False,False,True,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,central
98.0,0,2,1.0,0,0.0,1,Las Tablas,5,0,False,375000,3827,False,False,0,2005.0,1,True,True,True,0,True,0,,True,True,,True,,True,en trámite,True,False,15000.0,True,False,True,False,5,Áticos,51,Las Tablas,4256.38,8,Fuencarral,individual
50.0,0,1,1.0,0,0.0,1,Calle Monasterio de Montesclaros,4,0,False,350000,7000,False,False,0,2008.0,0,True,True,True,0,True,0,,True,,True,True,,True,no indicado,True,True,0.0,False,False,True,False,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,individual
122.0,0,4,2.0,0,0.0,1,Calle de Fermín Caballero,4,0,False,375000,3074,False,False,0,1974.0,0,False,False,True,0,Unknown,1,,,,,,,True,no indicado,False,,,,,,,1,Pisos,50,La Paz,3500.0,8,Fuencarral,unknown
90.0,0,3,1.0,0,0.0,1,Urb. Corcubión,Bajo,0,True,190000,2111,True,False,0,1965.0,1,False,True,True,0,True,0,,,True,,,True,,E,False,,,False,False,True,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
120.0,0,2,2.0,0,0.0,1,Avenida del Monasterio de Silos,1,0,False,495000,4125,False,False,0,2004.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,individual
65.0,0,2,1.0,0,0.0,1,Pilar,8,0,False,270000,4154,False,False,0,1969.0,0,False,False,True,0,True,0,,,True,,,True,,en trámite,False,,,True,False,False,True,1,Pisos,54,Pilar,3222.22,8,Fuencarral,individual
70.0,0,3,1.0,0,0.0,1,Plaza de Corcubión,Bajo,0,True,220000,3143,True,False,0,1965.0,1,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,True,False,False,False,1,Pisos,54,Pilar,3222.22,8,Fuencarral,unknown
61.0,0,1,1.0,0,0.0,1,Calle Sinesio Delgado,1,0,False,245000,4016,False,False,0,1982.0,0,True,True,True,0,True,0,,,,,,True,True,E,True,False,18000.0,False,False,True,False,1,Pisos,50,La Paz,3500.0,8,Fuencarral,central
384.0,0,4,4.0,0,4.0,0,Calle Antonia Baena,0,1,False,850000,2214,True,False,0,1990.0,0,False,True,Unknown,1,Unknown,1,,,True,True,True,,,C,False,,,,,,,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,unknown
190.0,0,3,2.0,0,0.0,1,Fuentelarreina,5,0,False,550000,2895,False,False,0,1980.0,0,True,True,True,0,True,0,,True,,,True,True,True,en trámite,True,True,0.0,False,True,False,True,1,Pisos,49,Fuentelarreina,3371.55,8,Fuencarral,central
100.0,0,4,1.0,0,0.0,1,Urb. MIRASIERRA-TELEFONICA,3,0,False,385000,3850,True,False,0,1989.0,1,True,True,True,0,True,0,,True,True,,,True,True,en trámite,True,True,0.0,False,False,True,True,1,Pisos,56,Mirasierra,3695.5,8,Fuencarral,central
82.0,0,4,2.0,0,0.0,1,Tres Olivos - Valverde,5,0,False,260000,3171,True,False,0,1979.0,0,False,False,True,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,55,Tres Olivos - Valverde,2648.73,8,Fuencarral,individual
185.0,0,4,2.0,0,0.0,1,Las Tablas,7,0,False,650000,3514,False,False,0,2004.0,0,False,True,True,0,True,0,,True,True,,True,,True,en trámite,True,True,0.0,False,True,True,True,5,Áticos,51,Las Tablas,4256.38,8,Fuencarral,individual
71.0,0,1,1.0,0,0.0,1,Calle la Hiruela,2,0,False,249000,3507,False,False,0,1970.0,1,True,True,True,0,True,0,,,,,,True,True,en trámite,False,,,,,,,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
70.0,0,2,1.0,0,0.0,1,Peñagrande,4,0,False,230000,3286,False,False,0,1970.0,0,True,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,53,Peñagrande,3271.96,8,Fuencarral,individual
153.0,0,4,2.0,0,0.0,1,Montecarmelo,1,0,False,755000,4935,False,False,0,2017.0,0,True,True,True,0,True,0,,True,True,,True,,True,en trámite,True,True,0.0,,,,,1,Pisos,52,Montecarmelo,4610.95,8,Fuencarral,individual
383.0,0,4,4.0,0,3.0,0,Calle Antonia Baena,0,1,False,850000,2219,False,False,0,1990.0,0,False,True,Unknown,1,Unknown,1,True,True,True,,True,,,en trámite,True,True,0.0,,,,,2,Casa o chalet,53,Peñagrande,3271.96,8,Fuencarral,individual
